# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	971547	972200	-	WP_011588160.1	WP_011588160.1		glutathione S-transferase family protein			ABO_RS04520	654	217	
gene	tRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972582	972657	+							ABO_RS04525	76		old_locus_tag=ABO_tRNA_16
tRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972582	972657	+				tRNA-Glu			ABO_RS04525	76		anticodon=TTC
gene	tRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972692	972767	+							ABO_RS04530	76		old_locus_tag=ABO_tRNA_17
tRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972692	972767	+				tRNA-Gly			ABO_RS04530	76		anticodon=GCC
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972953	973624	+							ABO_RS04535	672		old_locus_tag=ABO_0877
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	972953	973624	+	WP_011588161.1	WP_011588161.1		phosphoglycerate mutase family protein			ABO_RS04535	672	223	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	973675	974607	+							ABO_RS04540	933		old_locus_tag=ABO_0878
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	973675	974607	+	WP_231483342.1	WP_231483342.1		ABC transporter ATP-binding protein			ABO_RS04540	933	310	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	974604	975377	+							ABO_RS04545	774		old_locus_tag=ABO_0879
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	974604	975377	+	WP_011588163.1	WP_011588163.1		ABC transporter permease			ABO_RS04545	774	257	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	975449	976273	+					queF		ABO_RS04550	825		old_locus_tag=ABO_0880
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	975449	976273	+	WP_011588164.1	WP_011588164.1		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	queF		ABO_RS04550	825	274	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	976426	977904	-							ABO_RS04555	1479		old_locus_tag=ABO_0881
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	976426	977904	-	WP_011588165.1	WP_011588165.1		AbgT family transporter			ABO_RS04555	1479	492	
gene	tRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978121	978208	-							ABO_RS04560	88		old_locus_tag=ABO_tRNA_18
tRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978121	978208	-				tRNA-Ser			ABO_RS04560	88		anticodon=GGA
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978300	978746	-							ABO_RS04565	447		old_locus_tag=ABO_0882
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978300	978746	-	WP_035458621.1	WP_035458621.1		MAPEG family protein			ABO_RS04565	447	148	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978736	979194	-							ABO_RS04570	459		old_locus_tag=ABO_0883
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	978736	979194	-	WP_011588167.1	WP_011588167.1		YiiD C-terminal domain-containing protein			ABO_RS04570	459	152	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	979191	979748	-							ABO_RS04575	558		old_locus_tag=ABO_0884
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	979191	979748	-	WP_011588168.1	WP_011588168.1		nitroreductase			ABO_RS04575	558	185	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	979919	981463	+							ABO_RS04580	1545		old_locus_tag=ABO_0885
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	979919	981463	+	WP_011588169.1	WP_011588169.1		cyclase			ABO_RS04580	1545	514	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	981532	983127	-							ABO_RS04585	1596		old_locus_tag=ABO_0886
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	981532	983127	-	WP_011588170.1	WP_011588170.1		choline dehydrogenase			ABO_RS04585	1596	531	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	983234	983821	+							ABO_RS04590	588		old_locus_tag=ABO_0887
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	983234	983821	+	WP_231483339.1	WP_231483339.1		DUF3047 domain-containing protein			ABO_RS04590	588	195	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	984169	984729	+							ABO_RS04595	561		old_locus_tag=ABO_0888
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	984169	984729	+	WP_041704908.1	WP_041704908.1		HNH endonuclease			ABO_RS04595	561	186	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	984860	987643	+							ABO_RS04600	2784		old_locus_tag=ABO_0889
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	984860	987643	+	WP_232501283.1	WP_232501283.1		endo alpha-1,4 polygalactosaminidase			ABO_RS04600	2784	927	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	987606	988484	+							ABO_RS04605	879		old_locus_tag=ABO_0890
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	987606	988484	+	WP_011588174.1	WP_011588174.1		hypothetical protein			ABO_RS04605	879	292	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	988481	991261	+							ABO_RS04610	2781		old_locus_tag=ABO_0891
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	988481	991261	+	WP_011588175.1	WP_011588175.1		tetratricopeptide repeat protein			ABO_RS04610	2781	926	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	991273	991797	+							ABO_RS04615	525		old_locus_tag=ABO_0892
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	991273	991797	+	WP_011588176.1	WP_011588176.1		hypothetical protein			ABO_RS04615	525	174	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	991797	993131	+							ABO_RS04620	1335		old_locus_tag=ABO_0893
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	991797	993131	+	WP_011588177.1	WP_011588177.1		PelD GGDEF domain-containing protein			ABO_RS04620	1335	444	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	993124	994134	+							ABO_RS04625	1011		old_locus_tag=ABO_0894
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	993124	994134	+	WP_011588178.1	WP_011588178.1		hypothetical protein			ABO_RS04625	1011	336	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	994112	995668	+					pelF		ABO_RS04630	1557		old_locus_tag=ABO_0895
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	994112	995668	+	WP_011588179.1	WP_011588179.1		GT4 family glycosyltransferase PelF	pelF		ABO_RS04630	1557	518	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	995668	997038	+					pelG		ABO_RS04635	1371		old_locus_tag=ABO_0896
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	995668	997038	+	WP_011588180.1	WP_011588180.1		exopolysaccharide Pel transporter PelG	pelG		ABO_RS04635	1371	456	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	997217	1002799	+							ABO_RS04640	5583		old_locus_tag=ABO_0898
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	997217	1002799	+	WP_011588182.1	WP_011588182.1		MG2 domain-containing protein			ABO_RS04640	5583	1860	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1002977	1003324	+							ABO_RS04645	348		old_locus_tag=ABO_0899
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1002977	1003324	+	WP_011588183.1	WP_011588183.1		transposase			ABO_RS04645	348	115	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1003439	1005775	+					pbpC		ABO_RS04650	2337		old_locus_tag=ABO_0900
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1003439	1005775	+	WP_041704910.1	WP_041704910.1		penicillin-binding protein 1C	pbpC		ABO_RS04650	2337	778	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1005917	1008136	+							ABO_RS04655	2220		old_locus_tag=ABO_0901
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1005917	1008136	+	WP_011588185.1	WP_011588185.1		molybdopterin-dependent oxidoreductase			ABO_RS04655	2220	739	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1008201	1008719	-							ABO_RS04660	519		old_locus_tag=ABO_0902
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1008201	1008719	-	WP_011588186.1	WP_011588186.1		lipocalin family protein			ABO_RS04660	519	172	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1008978	1009613	+							ABO_RS04665	636		old_locus_tag=ABO_0903
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1008978	1009613	+	WP_011588187.1	WP_011588187.1		SDR family oxidoreductase			ABO_RS04665	636	211	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1009967	1011487	+							ABO_RS04670	1521		old_locus_tag=ABO_0904
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1009967	1011487	+	WP_231868106.1	WP_231868106.1		capsule assembly Wzi family protein			ABO_RS04670	1521	506	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1011508	1012638	+							ABO_RS04675	1131		old_locus_tag=ABO_0905
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1011508	1012638	+	WP_011588189.1	WP_011588189.1		polysaccharide biosynthesis/export family protein			ABO_RS04675	1131	376	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1012641	1013069	+							ABO_RS04680	429		old_locus_tag=ABO_0906
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1012641	1013069	+	WP_041704912.1	WP_041704912.1		protein-tyrosine-phosphatase			ABO_RS04680	429	142	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1013133	1015343	+							ABO_RS04685	2211		old_locus_tag=ABO_0907
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1013133	1015343	+	WP_011588191.1	WP_011588191.1		polysaccharide biosynthesis tyrosine autokinase			ABO_RS04685	2211	736	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1015447	1016721	+					tviB		ABO_RS04690	1275		old_locus_tag=ABO_0908
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1015447	1016721	+	WP_011588192.1	WP_011588192.1		Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	tviB		ABO_RS04690	1275	424	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1016975	1018015	+							ABO_RS04695	1041		old_locus_tag=ABO_0909
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1016975	1018015	+	WP_011588193.1	WP_011588193.1		NAD-dependent epimerase/dehydratase family protein			ABO_RS04695	1041	346	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1018012	1019094	+					rfbB		ABO_RS04700	1083		old_locus_tag=ABO_0910
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1018012	1019094	+	WP_011588194.1	WP_011588194.1		dTDP-glucose 4,6-dehydratase	rfbB		ABO_RS04700	1083	360	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1019100	1020014	+					rfbD		ABO_RS04705	915		old_locus_tag=ABO_0911
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1019100	1020014	+	WP_011588195.1	WP_011588195.1		dTDP-4-dehydrorhamnose reductase	rfbD		ABO_RS04705	915	304	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1020007	1021032	+							ABO_RS04710	1026		old_locus_tag=ABO_0912
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1020007	1021032	+	WP_041704913.1	WP_041704913.1		acyltransferase			ABO_RS04710	1026	341	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1021035	1021919	+					rfbA		ABO_RS04715	885		old_locus_tag=ABO_0913
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1021035	1021919	+	WP_011588197.1	WP_011588197.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		ABO_RS04715	885	294	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1021922	1022473	+					rfbC		ABO_RS04720	552		old_locus_tag=ABO_0914
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1021922	1022473	+	WP_011588198.1	WP_011588198.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC		ABO_RS04720	552	183	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1022470	1023798	+							ABO_RS04725	1329		old_locus_tag=ABO_0915
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1022470	1023798	+	WP_011588199.1	WP_011588199.1		flippase			ABO_RS04725	1329	442	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1023803	1024645	+							ABO_RS04730	843		old_locus_tag=ABO_0916
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1023803	1024645	+	WP_011588200.1	WP_011588200.1		sulfotransferase family 2 domain-containing protein			ABO_RS04730	843	280	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1024717	1026672	+							ABO_RS04735	1956		old_locus_tag=ABO_0917
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1024717	1026672	+	WP_011588201.1	WP_011588201.1		acyltransferase family protein			ABO_RS04735	1956	651	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1026760	1027725	+							ABO_RS04740	966		old_locus_tag=ABO_0918
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1026760	1027725	+	WP_011588202.1	WP_011588202.1		glycosyltransferase			ABO_RS04740	966	321	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1027727	1028830	+							ABO_RS04745	1104		old_locus_tag=ABO_0919
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1027727	1028830	+	WP_011588203.1	WP_011588203.1		glycosyltransferase			ABO_RS04745	1104	367	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1028823	1029953	+							ABO_RS04750	1131		old_locus_tag=ABO_0920
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1028823	1029953	+	WP_041704915.1	WP_041704915.1		glycosyltransferase			ABO_RS04750	1131	376	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1029950	1031164	+							ABO_RS04755	1215		old_locus_tag=ABO_0921
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1029950	1031164	+	WP_011588205.1	WP_011588205.1		glycosyltransferase family 4 protein			ABO_RS04755	1215	404	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1031161	1032240	+							ABO_RS04760	1080		old_locus_tag=ABO_0922
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1031161	1032240	+	WP_011588206.1	WP_011588206.1		glycosyltransferase family 4 protein			ABO_RS04760	1080	359	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1032444	1033418	+							ABO_RS04765	975		old_locus_tag=ABO_0923
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1032444	1033418	+	WP_148201429.1	WP_148201429.1		hypothetical protein			ABO_RS04765	975	324	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1033415	1034542	+							ABO_RS04770	1128		old_locus_tag=ABO_0924
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1033415	1034542	+	WP_011588208.1	WP_011588208.1		glycosyltransferase family 4 protein			ABO_RS04770	1128	375	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1034542	1035135	+							ABO_RS04775	594		old_locus_tag=ABO_0925
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1034542	1035135	+	WP_041704916.1	WP_041704916.1		sugar transferase			ABO_RS04775	594	197	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1035132	1035758	+							ABO_RS04780	627		old_locus_tag=ABO_0926
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1035132	1035758	+	WP_011588210.1	WP_011588210.1		acetyltransferase			ABO_RS04780	627	208	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1035767	1036948	+							ABO_RS04785	1182		old_locus_tag=ABO_0927
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1035767	1036948	+	WP_011588211.1	WP_011588211.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			ABO_RS04785	1182	393	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1037588	1039543	+							ABO_RS04795	1956		old_locus_tag=ABO_0928
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1037588	1039543	+	WP_231868109.1	WP_231868109.1		polysaccharide biosynthesis protein			ABO_RS04795	1956	651	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1039796	1041568	+							ABO_RS04800	1773		old_locus_tag=ABO_0929
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1039796	1041568	+	WP_011588213.1	WP_011588213.1		SLC13 family permease			ABO_RS04800	1773	590	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1041962	1042579	+					cysC		ABO_RS04805	618		old_locus_tag=ABO_0930
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1041962	1042579	+	WP_011588214.1	WP_011588214.1		adenylyl-sulfate kinase	cysC		ABO_RS04805	618	205	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1042693	1044129	+							ABO_RS04810	1437		old_locus_tag=ABO_0931
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1042693	1044129	+	WP_011588215.1	WP_011588215.1		MBL fold metallo-hydrolase			ABO_RS04810	1437	478	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1044440	1045606	+							ABO_RS04815	1167		old_locus_tag=ABO_0932
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1044440	1045606	+	WP_011588216.1	WP_011588216.1		nucleotide sugar dehydrogenase			ABO_RS04815	1167	388	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1045619	1045987	+							ABO_RS04820	369		old_locus_tag=ABO_0933
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1045619	1045987	+	WP_011588217.1	WP_011588217.1		VanZ family protein			ABO_RS04820	369	122	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1045980	1046861	+					galU		ABO_RS04825	882		old_locus_tag=ABO_0934
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1045980	1046861	+	WP_011588218.1	WP_011588218.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		ABO_RS04825	882	293	
