# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	479583	480404	+	WP_008739376.1	WP_008739376.1		lipopolysaccharide core heptose(I) kinase RfaP	rfaP		S7S_RS02260	822	273	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	480395	481198	+							S7S_RS18705	804		old_locus_tag=S7S_02270
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	480395	481198	+	WP_008739348.1	WP_008739348.1		Mn2+-dependent serine/threonine protein kinase			S7S_RS18705	804	267	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	481222	482364	+							S7S_RS02270	1143		old_locus_tag=S7S_02275
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	481222	482364	+	WP_008739346.1	WP_008739346.1		polysaccharide synthesis/modification protein			S7S_RS02270	1143	380	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	482361	483077	+							S7S_RS02275	717		old_locus_tag=S7S_02280
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	482361	483077	+	WP_008739344.1	WP_008739344.1		hypothetical protein			S7S_RS02275	717	238	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	483072	483827	-							S7S_RS02280	756		old_locus_tag=S7S_02285
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	483072	483827	-	WP_238582926.1	WP_238582926.1		lipopolysaccharide kinase InaA family protein			S7S_RS02280	756	251	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	484128	485243	+							S7S_RS19065	1116		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	484128	485243	+	WP_082027607.1	WP_082027607.1		glycosyltransferase			S7S_RS19065	1116	371	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	485313	485780	-							S7S_RS02290	468		old_locus_tag=S7S_02295
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	485313	485780	-	WP_008739341.1	WP_008739341.1		lysophospholipid acyltransferase family protein			S7S_RS02290	468	155	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	486086	486853	-							S7S_RS02295	768		old_locus_tag=S7S_02300
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	486086	486853	-	WP_144401569.1	WP_144401569.1		glycosyl transferase			S7S_RS02295	768	255	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	486850	488067	-							S7S_RS02300	1218		old_locus_tag=S7S_02305
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	486850	488067	-	WP_008739339.1	WP_008739339.1		O-antigen ligase family protein			S7S_RS02300	1218	405	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	488085	489032	-					lpxL		S7S_RS02305	948		old_locus_tag=S7S_02310
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	488085	489032	-	WP_008739338.1	WP_008739338.1		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase	lpxL		S7S_RS02305	948	315	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	489156	490589	+					hldE		S7S_RS02310	1434		old_locus_tag=S7S_02315
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	489156	490589	+	WP_008739337.1	WP_008739337.1		bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	hldE		S7S_RS02310	1434	477	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	490685	491476	-							S7S_RS02315	792		old_locus_tag=S7S_02320
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	490685	491476	-	WP_008739336.1	WP_008739336.1		aldo/keto reductase			S7S_RS02315	792	263	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	491473	492693	-							S7S_RS02320	1221		old_locus_tag=S7S_02325
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	491473	492693	-	WP_008739335.1	WP_008739335.1		FAD-dependent oxidoreductase			S7S_RS02320	1221	406	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	492812	494080	+					waaA		S7S_RS02325	1269		old_locus_tag=S7S_02330
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	492812	494080	+	WP_008739334.1	WP_008739334.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA		S7S_RS02325	1269	422	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	494182	495567	-							S7S_RS02330	1386		old_locus_tag=S7S_02335
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	494182	495567	-	WP_008739333.1	WP_008739333.1		TolC family outer membrane protein			S7S_RS02330	1386	461	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	495937	497781	+					thiC		S7S_RS02335	1845		old_locus_tag=S7S_02340
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	495937	497781	+	WP_193786233.1	WP_193786233.1		phosphomethylpyrimidine synthase ThiC	thiC		S7S_RS02335	1845	614	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	497778	498401	+							S7S_RS02340	624		old_locus_tag=S7S_02345
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	497778	498401	+	WP_008739331.1	WP_008739331.1		NUDIX domain-containing protein			S7S_RS02340	624	207	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	498436	498942	+							S7S_RS02345	507		old_locus_tag=S7S_02350
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	498436	498942	+	WP_008739330.1	WP_008739330.1		DUF1249 domain-containing protein			S7S_RS02345	507	168	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	499197	500009	+					cpdA		S7S_RS02350	813		old_locus_tag=S7S_02355
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	499197	500009	+	WP_008739329.1	WP_008739329.1		3',5'-cyclic-AMP phosphodiesterase	cpdA		S7S_RS02350	813	270	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	500108	500695	+							S7S_RS02355	588		old_locus_tag=S7S_02360
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	500108	500695	+	WP_008739328.1	WP_008739328.1		hypothetical protein			S7S_RS02355	588	195	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	500745	502631	+					parE		S7S_RS02360	1887		old_locus_tag=S7S_02365
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	500745	502631	+	WP_008739327.1	WP_008739327.1		DNA topoisomerase IV subunit B	parE		S7S_RS02360	1887	628	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	502721	504955	+					parC		S7S_RS02365	2235		old_locus_tag=S7S_02370
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	502721	504955	+	WP_035205692.1	WP_035205692.1		DNA topoisomerase IV subunit A	parC		S7S_RS02365	2235	744	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	505019	506293	-							S7S_RS02370	1275		old_locus_tag=S7S_02375
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	505019	506293	-	WP_035205677.1	WP_035205677.1		outer membrane protein transport protein			S7S_RS02370	1275	424	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	506818	507507	-							S7S_RS02375	690		old_locus_tag=S7S_02385
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	506818	507507	-	WP_008739323.1	WP_008739323.1		pseudouridine synthase			S7S_RS02375	690	229	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	507516	507944	-							S7S_RS19925	429		old_locus_tag=S7S_02390
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	507516	507944	-	WP_008739322.1	WP_008739322.1		DUF1294 domain-containing protein			S7S_RS19925	429	142	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	508079	509014	+							S7S_RS02385	936		old_locus_tag=S7S_02395
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	508079	509014	+	WP_052269198.1	WP_052269198.1		alpha/beta hydrolase			S7S_RS02385	936	311	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	509277	509861	-							S7S_RS02390	585		old_locus_tag=S7S_02400
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	509277	509861	-	WP_008739605.1	WP_008739605.1		2-hydroxychromene-2-carboxylate isomerase			S7S_RS02390	585	194	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	509877	510611	-							S7S_RS02395	735		old_locus_tag=S7S_02405
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	509877	510611	-	WP_008739607.1	WP_008739607.1		SDR family oxidoreductase			S7S_RS02395	735	244	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	510806	511327	-							S7S_RS02400	522		old_locus_tag=S7S_02410
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	510806	511327	-	WP_008739610.1	WP_008739610.1		hypothetical protein			S7S_RS02400	522	173	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	511525	512514	-							S7S_RS02405	990		old_locus_tag=S7S_02415
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	511525	512514	-	WP_008739611.1	WP_008739611.1		serine/threonine protein kinase			S7S_RS02405	990	329	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	512566	513300	-							S7S_RS02410	735		old_locus_tag=S7S_02420
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	512566	513300	-	WP_008739614.1	WP_008739614.1		sulfite exporter TauE/SafE family protein			S7S_RS02410	735	244	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	513297	513470	-					ccoS		S7S_RS02415	174		old_locus_tag=S7S_02425
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	513297	513470	-	WP_008739616.1	WP_008739616.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS		S7S_RS02415	174	57	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	513449	515836	-					cadA		S7S_RS02420	2388		old_locus_tag=S7S_02430
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	513449	515836	-	WP_008739627.1	WP_008739627.1		cadmium-translocating P-type ATPase	cadA		S7S_RS02420	2388	795	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	515833	516378	-							S7S_RS02425	546		old_locus_tag=S7S_02435
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	515833	516378	-	WP_008739631.1	WP_008739631.1		FixH family protein			S7S_RS02425	546	181	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	516350	517753	-					ccoG		S7S_RS02430	1404		old_locus_tag=S7S_02440
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	516350	517753	-	WP_008739633.1	WP_008739633.1		cytochrome c oxidase accessory protein CcoG	ccoG		S7S_RS02430	1404	467	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	517757	518674	-					ccoP		S7S_RS02435	918		old_locus_tag=S7S_02445
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	517757	518674	-	WP_008739635.1	WP_008739635.1		cytochrome-c oxidase, cbb3-type subunit III	ccoP		S7S_RS02435	918	305	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	518671	518820	-							S7S_RS02440	150		old_locus_tag=S7S_02450
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	518671	518820	-	WP_008739637.1	WP_008739637.1		cbb3-type cytochrome c oxidase subunit 3			S7S_RS02440	150	49	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	518817	519464	-					ccoO		S7S_RS02445	648		old_locus_tag=S7S_02455
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	518817	519464	-	WP_008739639.1	WP_008739639.1		cytochrome-c oxidase, cbb3-type subunit II	ccoO		S7S_RS02445	648	215	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	519469	520899	-					ccoN		S7S_RS02450	1431		old_locus_tag=S7S_02460
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	519469	520899	-	WP_008739641.1	WP_008739641.1		cytochrome-c oxidase, cbb3-type subunit I	ccoN		S7S_RS02450	1431	476	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	520993	522042	-							S7S_RS02455	1050		old_locus_tag=S7S_02465
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	520993	522042	-	WP_008739644.1	WP_008739644.1		HipA domain-containing protein			S7S_RS02455	1050	349	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522039	522266	-							S7S_RS02460	228		old_locus_tag=S7S_02470
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522039	522266	-	WP_008739647.1	WP_008739647.1		type II toxin-antitoxin system Y4mF family antitoxin			S7S_RS02460	228	75	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522334	522675	-							S7S_RS02465	342		old_locus_tag=S7S_02475
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522334	522675	-	WP_008739649.1	WP_008739649.1		Rieske (2Fe-2S) protein			S7S_RS02465	342	113	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522678	523682	-							S7S_RS02470	1005		old_locus_tag=S7S_02480
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	522678	523682	-	WP_008739651.1	WP_008739651.1		adenosine kinase			S7S_RS02470	1005	334	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	523727	526057	+					mrcB		S7S_RS02475	2331		old_locus_tag=S7S_02485
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	523727	526057	+	WP_238582927.1	WP_238582927.1		penicillin-binding protein 1B	mrcB		S7S_RS02475	2331	776	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526033	526494	+							S7S_RS02480	462		old_locus_tag=S7S_02490
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526033	526494	+	WP_035205787.1	WP_035205787.1		hypothetical protein			S7S_RS02480	462	153	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526638	526892	+							S7S_RS02485	255		old_locus_tag=S7S_02495
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526638	526892	+	WP_008739657.1	WP_008739657.1		type II toxin-antitoxin system prevent-host-death family antitoxin			S7S_RS02485	255	84	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526885	527151	+							S7S_RS02490	267		old_locus_tag=S7S_02500
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	526885	527151	+	WP_008739659.1	WP_008739659.1		Txe/YoeB family addiction module toxin			S7S_RS02490	267	88	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	527269	527631	+							S7S_RS18715	363		old_locus_tag=S7S_02505
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	527269	527631	+	WP_169745544.1	WP_169745544.1		glutaredoxin family protein			S7S_RS18715	363	120	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	528083	528574	+							S7S_RS02500	492		old_locus_tag=S7S_02510
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	528083	528574	+	WP_008739667.1	WP_008739667.1		DUF4143 domain-containing protein			S7S_RS02500	492	163	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	529264	529929	+							S7S_RS02505	666		old_locus_tag=S7S_02515
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	529264	529929	+	WP_008739668.1	WP_008739668.1		HEPN domain-containing protein			S7S_RS02505	666	221	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	530079	532013	-							S7S_RS02510	1935		old_locus_tag=S7S_02520
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	530079	532013	-	WP_008739669.1	WP_008739669.1		PKD domain-containing protein			S7S_RS02510	1935	644	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	532422	536561	-							S7S_RS02515	4140		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	532422	536561	-	WP_202966519.1	WP_202966519.1		DUF2357 domain-containing protein			S7S_RS02515	4140	1379	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	536565	539060	-							S7S_RS02520	2496		old_locus_tag=S7S_02535
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	536565	539060	-	WP_008739672.1	WP_008739672.1		ATPase			S7S_RS02520	2496	831	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	539060	541204	-							S7S_RS02525	2145		old_locus_tag=S7S_02540
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	539060	541204	-	WP_035205790.1	WP_035205790.1		hypothetical protein			S7S_RS02525	2145	714	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	541201	544593	-							S7S_RS02530	3393		old_locus_tag=S7S_02545
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	541201	544593	-	WP_008739675.1	WP_008739675.1		AAA domain-containing protein			S7S_RS02530	3393	1130	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	544590	546086	-							S7S_RS02535	1497		old_locus_tag=S7S_02550
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	544590	546086	-	WP_008739676.1	WP_008739676.1		serine/threonine protein kinase			S7S_RS02535	1497	498	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	546083	546811	-							S7S_RS02540	729		old_locus_tag=S7S_02555
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	546083	546811	-	WP_008739677.1	WP_008739677.1		protein phosphatase 2C domain-containing protein			S7S_RS02540	729	242	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	546804	547391	-							S7S_RS02545	588		old_locus_tag=S7S_02560
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	546804	547391	-	WP_008739678.1	WP_008739678.1		VWA domain-containing protein			S7S_RS02545	588	195	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	547388	549148	-							S7S_RS02550	1761		old_locus_tag=S7S_02565
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	547388	549148	-	WP_041025920.1	WP_041025920.1		DUF1887 family CARF protein			S7S_RS02550	1761	586	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	549145	551817	-							S7S_RS02555	2673		old_locus_tag=S7S_02570
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	549145	551817	-	WP_082027611.1	WP_082027611.1		AAA family ATPase			S7S_RS02555	2673	890	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	551840	552061	-							S7S_RS02560	222		old_locus_tag=S7S_02575
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	551840	552061	-	WP_008739681.1	WP_008739681.1		hypothetical protein			S7S_RS02560	222	73	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	552054	552431	-							S7S_RS02565	378		old_locus_tag=S7S_02580
