# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1498443	1498769	+							B5T_RS06890	327		old_locus_tag=B5T_01406
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1498443	1498769	+	WP_014993766.1	WP_014993766.1		YqfO family protein			B5T_RS06890	327	108	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1498782	1499345	-							B5T_RS06895	564		old_locus_tag=B5T_01407
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1498782	1499345	-	WP_014993767.1	WP_014993767.1		NUDIX hydrolase			B5T_RS06895	564	187	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1499533	1500117	+							B5T_RS06900	585		old_locus_tag=B5T_01408
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1499533	1500117	+	WP_229682989.1	WP_229682989.1		CoA pyrophosphatase			B5T_RS06900	585	194	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500142	1500675	+							B5T_RS06905	534		old_locus_tag=B5T_01409
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500142	1500675	+	WP_014993769.1	WP_014993769.1		gamma carbonic anhydrase family protein			B5T_RS06905	534	177	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500659	1500877	+							B5T_RS06910	219		old_locus_tag=B5T_01410
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500659	1500877	+	WP_041716921.1	WP_041716921.1		DUF1289 domain-containing protein			B5T_RS06910	219	72	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500874	1501782	+					rssA		B5T_RS06915	909		old_locus_tag=B5T_01411
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1500874	1501782	+	WP_014993771.1	WP_014993771.1		patatin-like phospholipase RssA	rssA		B5T_RS06915	909	302	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1502002	1503176	+							B5T_RS06925	1175		old_locus_tag=B5T_01413
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1502002	1503176	+	WP_085942833.1	WP_085942833.1		IS3 family transposase			B5T_RS06925	1176	391	ribosomal_slippage
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1503232	1504500	-							B5T_RS06930	1269		old_locus_tag=B5T_01414
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1503232	1504500	-	WP_041716922.1	WP_041716922.1		HlyC/CorC family transporter			B5T_RS06930	1269	422	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1504584	1505393	-					ccsA		B5T_RS06935	810		old_locus_tag=B5T_01415
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1504584	1505393	-	WP_229682929.1	WP_229682929.1		cytochrome c biogenesis protein CcsA	ccsA		B5T_RS06935	810	269	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1505548	1506966	+					ffh		B5T_RS06940	1419		old_locus_tag=B5T_01416
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1505548	1506966	+	WP_041716923.1	WP_041716923.1		signal recognition particle protein	ffh		B5T_RS06940	1419	472	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507131	1507385	+					rpsP		B5T_RS06945	255		old_locus_tag=B5T_01417
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507131	1507385	+	WP_014993775.1	WP_014993775.1		30S ribosomal protein S16	rpsP		B5T_RS06945	255	84	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507411	1507941	+					rimM		B5T_RS06950	531		old_locus_tag=B5T_01418
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507411	1507941	+	WP_051015454.1	WP_051015454.1		ribosome maturation factor RimM	rimM		B5T_RS06950	531	176	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507974	1508744	+					trmD		B5T_RS06955	771		old_locus_tag=B5T_01419
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1507974	1508744	+	WP_014993777.1	WP_014993777.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		B5T_RS06955	771	256	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1508760	1509116	+					rplS		B5T_RS06960	357		old_locus_tag=B5T_01420
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1508760	1509116	+	WP_014993778.1	WP_014993778.1		50S ribosomal protein L19	rplS		B5T_RS06960	357	118	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1509270	1509530	-							B5T_RS06965	261		old_locus_tag=B5T_01421
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1509270	1509530	-	WP_014993779.1	WP_014993779.1		GlsB/YeaQ/YmgE family stress response membrane protein			B5T_RS06965	261	86	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1509675	1510586	+					xerD		B5T_RS06970	912		old_locus_tag=B5T_01422
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1509675	1510586	+	WP_014993780.1	WP_014993780.1		site-specific tyrosine recombinase XerD	xerD		B5T_RS06970	912	303	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1510650	1511387	+							B5T_RS06975	738		old_locus_tag=B5T_01423
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1510650	1511387	+	WP_014993781.1	WP_014993781.1		DsbC family protein			B5T_RS06975	738	245	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1511542	1512735	+					alaC		B5T_RS06980	1194		old_locus_tag=B5T_01424
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1511542	1512735	+	WP_014993782.1	WP_014993782.1		alanine transaminase	alaC		B5T_RS06980	1194	397	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1512796	1514097	+							B5T_RS06985	1302		old_locus_tag=B5T_01425
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1512796	1514097	+	WP_014993783.1	WP_014993783.1		homoserine dehydrogenase			B5T_RS06985	1302	433	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1514166	1515260	+					thrC		B5T_RS06990	1095		old_locus_tag=B5T_01426
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1514166	1515260	+	WP_014993784.1	WP_014993784.1		threonine synthase	thrC		B5T_RS06990	1095	364	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1515521	1516657	+							B5T_RS06995	1137		old_locus_tag=B5T_01427
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1515521	1516657	+	WP_014993785.1	WP_014993785.1		hypothetical protein			B5T_RS06995	1137	378	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1516867	1518096	-							B5T_RS07000	1230		old_locus_tag=B5T_01428
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1516867	1518096	-	WP_148279219.1	WP_148279219.1		serine hydrolase			B5T_RS07000	1230	409	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1518252	1518569	+							B5T_RS07005	318		old_locus_tag=B5T_01429
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1518252	1518569	+	WP_014993787.1	WP_014993787.1		DUF962 domain-containing protein			B5T_RS07005	318	105	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1518566	1519006	+							B5T_RS07010	441		old_locus_tag=B5T_01430
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1518566	1519006	+	WP_014993788.1	WP_014993788.1		group III truncated hemoglobin			B5T_RS07010	441	146	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1519151	1520350	-							B5T_RS07015	1200		old_locus_tag=B5T_01431
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1519151	1520350	-	WP_014993789.1	WP_014993789.1		CoA transferase			B5T_RS07015	1200	399	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1520462	1521166	+					trmH		B5T_RS07020	705		old_locus_tag=B5T_01432
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1520462	1521166	+	WP_014993790.1	WP_014993790.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH		B5T_RS07020	705	234	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1521163	1521855	+							B5T_RS07025	693		old_locus_tag=B5T_01433
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1521163	1521855	+	WP_014993791.1	WP_014993791.1		50S ribosomal protein L11 methyltransferase			B5T_RS07025	693	230	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1521994	1523352	+							B5T_RS07030	1359		old_locus_tag=B5T_01434
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1521994	1523352	+	WP_229682938.1	WP_229682938.1		DegQ family serine endoprotease			B5T_RS07030	1359	452	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1523424	1525013	-							B5T_RS07035	1590		old_locus_tag=B5T_01435
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1523424	1525013	-	WP_014993793.1	WP_014993793.1		hypothetical protein			B5T_RS07035	1590	529	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1525221	1526816	-							B5T_RS07040	1596		old_locus_tag=B5T_01436
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1525221	1526816	-	WP_014993794.1	WP_014993794.1		choline dehydrogenase			B5T_RS07040	1596	531	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1527247	1527807	+							B5T_RS07045	561		old_locus_tag=B5T_01437
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1527247	1527807	+	WP_022995518.1	WP_022995518.1		HNH endonuclease			B5T_RS07045	561	186	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1528119	1533689	+							B5T_RS07050	5571		old_locus_tag=B5T_01438
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1528119	1533689	+	WP_014993796.1	WP_014993796.1		MG2 domain-containing protein			B5T_RS07050	5571	1856	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1533757	1536090	+					pbpC		B5T_RS07055	2334		old_locus_tag=B5T_01439
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1533757	1536090	+	WP_014993797.1	WP_014993797.1		penicillin-binding protein 1C	pbpC		B5T_RS07055	2334	777	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1536127	1536480	-							B5T_RS07060	354		old_locus_tag=B5T_01440
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1536127	1536480	-	WP_014993798.1	WP_014993798.1		MerR family transcriptional regulator			B5T_RS07060	354	117	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1536557	1537372	+							B5T_RS07065	816		old_locus_tag=B5T_01441
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1536557	1537372	+	WP_014993799.1	WP_014993799.1		aminotransferase class IV family protein			B5T_RS07065	816	271	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1537506	1539131	-							B5T_RS07070	1626		old_locus_tag=B5T_01442
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1537506	1539131	-	WP_014993800.1	WP_014993800.1		BCCT family transporter			B5T_RS07070	1626	541	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1539227	1540585	-							B5T_RS07075	1359		old_locus_tag=B5T_01443
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1539227	1540585	-	WP_014993801.1	WP_014993801.1		succinylglutamate desuccinylase/aspartoacylase family protein			B5T_RS07075	1359	452	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1540595	1542487	-							B5T_RS07080	1893		old_locus_tag=B5T_01444
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1540595	1542487	-	WP_014993802.1	WP_014993802.1		ATP-binding cassette domain-containing protein			B5T_RS07080	1893	630	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1542556	1543122	-							B5T_RS07085	567		old_locus_tag=B5T_01445
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1542556	1543122	-	WP_014993803.1	WP_014993803.1		AAA family ATPase			B5T_RS07085	567	188	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1543310	1546639	-					mscK		B5T_RS07090	3330		old_locus_tag=B5T_01446
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1543310	1546639	-	WP_051015455.1	WP_051015455.1		mechanosensitive channel MscK	mscK		B5T_RS07090	3330	1109	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1546721	1547620	-							B5T_RS07095	900		old_locus_tag=B5T_01447
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1546721	1547620	-	WP_014993805.1	WP_014993805.1		PA2778 family cysteine peptidase			B5T_RS07095	900	299	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1547623	1548012	-							B5T_RS07100	390		old_locus_tag=B5T_01448
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1547623	1548012	-	WP_014993806.1	WP_014993806.1		PA2779 family protein			B5T_RS07100	390	129	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1548061	1550226	-					selD		B5T_RS07105	2166		old_locus_tag=B5T_01449
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1548061	1550226	-	WP_148279221.1	WP_148279221.1		selenide, water dikinase SelD	selD		B5T_RS07105	2166	721	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1550226	1551350	-					mnmH		B5T_RS07110	1125		old_locus_tag=B5T_01450
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1550226	1551350	-	WP_014993808.1	WP_014993808.1		tRNA 2-selenouridine(34) synthase MnmH	mnmH		B5T_RS07110	1125	374	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1551482	1552369	-							B5T_RS07115	888		old_locus_tag=B5T_01451
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1551482	1552369	-	WP_014993809.1	WP_014993809.1		acyl dehydratase			B5T_RS07115	888	295	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1552461	1553114	-							B5T_RS07120	654		old_locus_tag=B5T_01452
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1552461	1553114	-	WP_041716926.1	WP_041716926.1		TetR family transcriptional regulator			B5T_RS07120	654	217	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1553377	1554456	+							B5T_RS07125	1080		old_locus_tag=B5T_01453
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1553377	1554456	+	WP_014993811.1	WP_014993811.1		ferredoxin reductase			B5T_RS07125	1080	359	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1554483	1555604	+							B5T_RS07130	1122		old_locus_tag=B5T_01454
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1554483	1555604	+	WP_014993812.1	WP_014993812.1		acyl-CoA desaturase			B5T_RS07130	1122	373	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1555679	1556701	+							B5T_RS07135	1023		old_locus_tag=B5T_01455
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1555679	1556701	+	WP_014993813.1	WP_014993813.1		AraC family transcriptional regulator			B5T_RS07135	1023	340	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1556818	1557750	+							B5T_RS07140	933		old_locus_tag=B5T_01456
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1556818	1557750	+	WP_051015584.1	WP_051015584.1		SdiA-regulated domain-containing protein			B5T_RS07140	933	310	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1557747	1558298	-							B5T_RS07145	552		old_locus_tag=B5T_01457
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1557747	1558298	-	WP_014993815.1	WP_014993815.1		FxsA family protein			B5T_RS07145	552	183	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1558624	1560042	-							B5T_RS07150	1419		old_locus_tag=B5T_01458
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1558624	1560042	-	WP_014993816.1	WP_014993816.1		3-oxoacyl-ACP reductase			B5T_RS07150	1419	472	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1560264	1561550	+							B5T_RS07155	1287		old_locus_tag=B5T_01459
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1560264	1561550	+	WP_014993817.1	WP_014993817.1		acetyl-CoA C-acetyltransferase			B5T_RS07155	1287	428	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1561754	1562614	-							B5T_RS07160	861		old_locus_tag=B5T_01460
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1561754	1562614	-	WP_014993818.1	WP_014993818.1		acyl-CoA thioesterase II			B5T_RS07160	861	286	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1562820	1563134	+							B5T_RS07165	315		old_locus_tag=B5T_01461
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1562820	1563134	+	WP_014993819.1	WP_014993819.1		PepSY domain-containing protein			B5T_RS07165	315	104	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1563134	1563442	+							B5T_RS07170	309		old_locus_tag=B5T_01462
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1563134	1563442	+	WP_041716927.1	WP_041716927.1		PepSY domain-containing protein			B5T_RS07170	309	102	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1563442	1564110	+							B5T_RS07175	669		old_locus_tag=B5T_01463
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1563442	1564110	+	WP_014993821.1	WP_014993821.1		response regulator transcription factor			B5T_RS07175	669	222	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1564107	1565423	+							B5T_RS07180	1317		old_locus_tag=B5T_01464
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1564107	1565423	+	WP_014993822.1	WP_014993822.1		ATP-binding protein			B5T_RS07180	1317	438	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1565416	1566030	-							B5T_RS07185	615		old_locus_tag=B5T_01465
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1565416	1566030	-	WP_014993823.1	WP_014993823.1		TetR/AcrR family transcriptional regulator			B5T_RS07185	615	204	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1566119	1568131	+							B5T_RS07190	2013		old_locus_tag=B5T_01466
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	1566119	1568131	+	WP_014993824.1	WP_014993824.1		NADPH-dependent 2,4-dienoyl-CoA reductase			B5T_RS07190	2013	670	
