# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	255560	256360	-	WP_144889505.1	WP_144889505.1		ABC transporter permease subunit			FPZ22_RS01170	801	266	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	256357	257214	-							FPZ22_RS01175	858		old_locus_tag=FPZ22_01175
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	256357	257214	-	WP_246120966.1	WP_246120966.1		ABC transporter permease subunit			FPZ22_RS01175	858	285	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	257343	258500	-					potA		FPZ22_RS01180	1158		old_locus_tag=FPZ22_01180
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	257343	258500	-	WP_144889510.1	WP_144889510.1		polyamine ABC transporter ATP-binding protein	potA		FPZ22_RS01180	1158	385	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	258505	258909	-							FPZ22_RS13880	405		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	258505	258909	-	WP_246120839.1	WP_246120839.1		extracellular solute-binding protein			FPZ22_RS13880	405	134	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	259783	260523	+							FPZ22_RS01190	741		old_locus_tag=FPZ22_01190
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	259783	260523	+	WP_144889512.1	WP_144889512.1		TorF family putative porin			FPZ22_RS01190	741	246	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	260623	262206	-					guaA		FPZ22_RS01195	1584		old_locus_tag=FPZ22_01195
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	260623	262206	-	WP_144889514.1	WP_144889514.1		glutamine-hydrolyzing GMP synthase	guaA		FPZ22_RS01195	1584	527	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	262203	262433	-							FPZ22_RS01200	231		old_locus_tag=FPZ22_01200
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	262203	262433	-	WP_144889516.1	WP_144889516.1		hypothetical protein			FPZ22_RS01200	231	76	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	262433	263890	-					guaB		FPZ22_RS01205	1458		old_locus_tag=FPZ22_01205
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	262433	263890	-	WP_144889518.1	WP_144889518.1		IMP dehydrogenase	guaB		FPZ22_RS01205	1458	485	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	263957	264865	-					folD		FPZ22_RS01210	909		old_locus_tag=FPZ22_01210
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	263957	264865	-	WP_144889520.1	WP_144889520.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		FPZ22_RS01210	909	302	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	264940	266082	-					moeB		FPZ22_RS01215	1143		old_locus_tag=FPZ22_01215
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	264940	266082	-	WP_144889522.1	WP_144889522.1		molybdopterin-synthase adenylyltransferase MoeB	moeB		FPZ22_RS01215	1143	380	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	266197	266775	-							FPZ22_RS01220	579		old_locus_tag=FPZ22_01220
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	266197	266775	-	WP_144889524.1	WP_144889524.1		NTP transferase domain-containing protein			FPZ22_RS01220	579	192	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	266772	268187	-					der		FPZ22_RS01225	1416		old_locus_tag=FPZ22_01225
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	266772	268187	-	WP_144889527.1	WP_144889527.1		ribosome biogenesis GTPase Der	der		FPZ22_RS01225	1416	471	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	268284	269432	-					bamB		FPZ22_RS01230	1149		old_locus_tag=FPZ22_01230
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	268284	269432	-	WP_144889529.1	WP_144889529.1		outer membrane protein assembly factor BamB	bamB		FPZ22_RS01230	1149	382	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	269481	270125	-							FPZ22_RS01235	645		old_locus_tag=FPZ22_01235
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	269481	270125	-	WP_144889531.1	WP_144889531.1		tetratricopeptide repeat protein			FPZ22_RS01235	645	214	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	270256	271077	-							FPZ22_RS01240	822		old_locus_tag=FPZ22_01240
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	270256	271077	-	WP_144889533.1	WP_144889533.1		helix-turn-helix domain-containing protein			FPZ22_RS01240	822	273	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	271074	271901	-							FPZ22_RS01245	828		old_locus_tag=FPZ22_01245
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	271074	271901	-	WP_144889535.1	WP_144889535.1		tetratricopeptide repeat protein			FPZ22_RS01245	828	275	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	271888	273081	-					rlmN		FPZ22_RS01250	1194		old_locus_tag=FPZ22_01250
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	271888	273081	-	WP_144889537.1	WP_144889537.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		FPZ22_RS01250	1194	397	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	273201	273626	-					ndk		FPZ22_RS01255	426		old_locus_tag=FPZ22_01255
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	273201	273626	-	WP_144889539.1	WP_144889539.1		nucleoside-diphosphate kinase	ndk		FPZ22_RS01255	426	141	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	273851	274477	+							FPZ22_RS01260	627		old_locus_tag=FPZ22_01260
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	273851	274477	+	WP_144889541.1	WP_144889541.1		TetR/AcrR family transcriptional regulator			FPZ22_RS01260	627	208	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	274499	276871	+							FPZ22_RS01265	2373		old_locus_tag=FPZ22_01265
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	274499	276871	+	WP_144889543.1	WP_144889543.1		3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein			FPZ22_RS01265	2373	790	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	276939	278141	+							FPZ22_RS01270	1203		old_locus_tag=FPZ22_01270
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	276939	278141	+	WP_144889545.1	WP_144889545.1		acetyl-CoA C-acyltransferase			FPZ22_RS01270	1203	400	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	278194	279091	-					galU		FPZ22_RS01275	898		pseudo;old_locus_tag=FPZ22_01275
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	278194	279091	-				UTP--glucose-1-phosphate uridylyltransferase GalU	galU		FPZ22_RS01275	898		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	279088	280998	-							FPZ22_RS01280	1911		old_locus_tag=FPZ22_01280
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	279088	280998	-	WP_144889547.1	WP_144889547.1		polysaccharide biosynthesis protein			FPZ22_RS01280	1911	636	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	280999	282024	-							FPZ22_RS01285	1026		old_locus_tag=FPZ22_01285
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	280999	282024	-	WP_144889549.1	WP_144889549.1		glycosyl transferase			FPZ22_RS01285	1026	341	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	282024	283202	-					lapB		FPZ22_RS01290	1179		old_locus_tag=FPZ22_01290
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	282024	283202	-	WP_144889551.1	WP_144889551.1		lipopolysaccharide assembly protein LapB	lapB		FPZ22_RS01290	1179	392	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283204	283458	-							FPZ22_RS01295	255		old_locus_tag=FPZ22_01295
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283204	283458	-	WP_144889553.1	WP_144889553.1		LapA family protein			FPZ22_RS01295	255	84	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283505	283807	-							FPZ22_RS01300	303		old_locus_tag=FPZ22_01300
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283505	283807	-	WP_144889555.1	WP_144889555.1		integration host factor subunit beta			FPZ22_RS01300	303	100	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283880	285568	-					rpsA		FPZ22_RS01305	1689		old_locus_tag=FPZ22_01305
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	283880	285568	-	WP_144889557.1	WP_144889557.1		30S ribosomal protein S1	rpsA		FPZ22_RS01305	1689	562	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	285730	286413	-					cmk		FPZ22_RS01310	684		old_locus_tag=FPZ22_01310
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	285730	286413	-	WP_144889560.1	WP_144889560.1		(d)CMP kinase	cmk		FPZ22_RS01310	684	227	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	286545	286670	+					ykgO		FPZ22_RS01315	126		old_locus_tag=FPZ22_01315
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	286545	286670	+	WP_010342887.1	WP_010342887.1		type B 50S ribosomal protein L36	ykgO		FPZ22_RS01315	126	41	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	286891	287217	+							FPZ22_RS01320	327		old_locus_tag=FPZ22_01320
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	286891	287217	+	WP_144889562.1	WP_144889562.1		hypothetical protein			FPZ22_RS01320	327	108	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	287223	288254	+							FPZ22_RS01325	1032		old_locus_tag=FPZ22_01325
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	287223	288254	+	WP_144889564.1	WP_144889564.1		agmatine deiminase family protein			FPZ22_RS01325	1032	343	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	288318	289202	+							FPZ22_RS01330	885		old_locus_tag=FPZ22_01330
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	288318	289202	+	WP_144889566.1	WP_144889566.1		carbon-nitrogen hydrolase			FPZ22_RS01330	885	294	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	289256	289855	+							FPZ22_RS01335	600		old_locus_tag=FPZ22_01335
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	289256	289855	+	WP_144889568.1	WP_144889568.1		TetR/AcrR family transcriptional regulator			FPZ22_RS01335	600	199	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	289893	290156	-							FPZ22_RS13885	264		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	289893	290156	-	WP_246121119.1	WP_246121119.1		hypothetical protein			FPZ22_RS13885	264	87	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290184	290300	+							FPZ22_RS13890	117		partial;pseudo
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290184	290300	+				lysophospholipase			FPZ22_RS13890	117		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290380	290805	+							FPZ22_RS13895	426		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290380	290805	+	WP_246121120.1	WP_246121120.1		hypothetical protein			FPZ22_RS13895	426	141	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290906	292129	+							FPZ22_RS01345	1224		old_locus_tag=FPZ22_01345
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	290906	292129	+	WP_144889570.1	WP_144889570.1		TraB/GumN family protein			FPZ22_RS01345	1224	407	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	292260	295307	-							FPZ22_RS01350	3048		partial;pseudo;old_locus_tag=FPZ22_01350
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	292260	295307	-				efflux RND transporter permease subunit			FPZ22_RS01350	3048		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	295304	298792	-							FPZ22_RS01355	3489		old_locus_tag=FPZ22_01355
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	295304	298792	-	WP_144889574.1	WP_144889574.1		efflux RND transporter permease subunit			FPZ22_RS01355	3489	1162	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	298789	299937	-							FPZ22_RS01360	1149		old_locus_tag=FPZ22_01360
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	298789	299937	-	WP_144889576.1	WP_144889576.1		efflux RND transporter periplasmic adaptor subunit			FPZ22_RS01360	1149	382	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	300197	300532	+							FPZ22_RS01365	336		old_locus_tag=FPZ22_01365
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	300197	300532	+	WP_144893820.1	WP_144893820.1		cytochrome c			FPZ22_RS01365	336	111	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	300541	300969	+							FPZ22_RS01370	429		old_locus_tag=FPZ22_01370
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	300541	300969	+	WP_144889578.1	WP_144889578.1		cytochrome c			FPZ22_RS01370	429	142	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	301054	302160	-							FPZ22_RS01375	1107		old_locus_tag=FPZ22_01375
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	301054	302160	-	WP_144889580.1	WP_144889580.1		hypothetical protein			FPZ22_RS01375	1107	368	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	302768	303361	-							FPZ22_RS01380	594		old_locus_tag=FPZ22_01380
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	302768	303361	-	WP_144889582.1	WP_144889582.1		NfuA family Fe-S biogenesis protein			FPZ22_RS01380	594	197	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	303471	303812	+							FPZ22_RS01385	342		old_locus_tag=FPZ22_01385
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	303471	303812	+	WP_144889584.1	WP_144889584.1		4a-hydroxytetrahydrobiopterin dehydratase			FPZ22_RS01385	342	113	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	303825	304790	-							FPZ22_RS01390	966		old_locus_tag=FPZ22_01390
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	303825	304790	-	WP_144889587.1	WP_144889587.1		RluA family pseudouridine synthase			FPZ22_RS01390	966	321	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	305235	308498	+							FPZ22_RS01395	3264		old_locus_tag=FPZ22_01395
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	305235	308498	+	WP_144889589.1	WP_144889589.1		Rne/Rng family ribonuclease			FPZ22_RS01395	3264	1087	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	308522	309172	-							FPZ22_RS01400	651		old_locus_tag=FPZ22_01400
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	308522	309172	-	WP_144889591.1	WP_144889591.1		response regulator			FPZ22_RS01400	651	216	
gene	tRNA	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	309324	309411	-							FPZ22_RS01405	88		old_locus_tag=FPZ22_01405
tRNA		GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	309324	309411	-				tRNA-Ser			FPZ22_RS01405	88		anticodon=TGA
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	309519	310487	-							FPZ22_RS01410	969		old_locus_tag=FPZ22_01410
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	309519	310487	-	WP_144889593.1	WP_144889593.1		LysR family transcriptional regulator			FPZ22_RS01410	969	322	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	310617	311957	-					serS		FPZ22_RS01415	1341		old_locus_tag=FPZ22_01415
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	310617	311957	-	WP_144889595.1	WP_144889595.1		serine--tRNA ligase	serS		FPZ22_RS01415	1341	446	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	312534	312728	+							FPZ22_RS13900	195		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	312534	312728	+	WP_246120841.1	WP_246120841.1		energy transducer TonB			FPZ22_RS13900	195	64	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	313032	314318	-					aroA		FPZ22_RS01425	1287		partial;pseudo;old_locus_tag=FPZ22_01425
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	313032	314318	-				3-phosphoshikimate 1-carboxyvinyltransferase	aroA		FPZ22_RS01425	1287		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	314339	315496	-					pheA		FPZ22_RS01430	1158		old_locus_tag=FPZ22_01430
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	314339	315496	-	WP_144889598.1	WP_144889598.1		prephenate dehydratase	pheA		FPZ22_RS01430	1158	385	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	315489	316595	-					serC		FPZ22_RS01435	1107		old_locus_tag=FPZ22_01435
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	315489	316595	-	WP_144889600.1	WP_144889600.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		FPZ22_RS01435	1107	368	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	316711	317691	+					msrP		FPZ22_RS01440	981		old_locus_tag=FPZ22_01440
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	316711	317691	+	WP_144889602.1	WP_144889602.1		protein-methionine-sulfoxide reductase catalytic subunit MsrP	msrP		FPZ22_RS01440	981	326	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	317694	318353	+							FPZ22_RS01445	660		old_locus_tag=FPZ22_01445
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	317694	318353	+	WP_144889604.1	WP_144889604.1		sulfoxide reductase heme-binding subunit YedZ			FPZ22_RS01445	660	219	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	318327	319112	-							FPZ22_RS01450	786		old_locus_tag=FPZ22_01450
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	318327	319112	-	WP_144889606.1	WP_144889606.1		FHA domain-containing protein			FPZ22_RS01450	786	261	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	319195	319470	+							FPZ22_RS01455	276		old_locus_tag=FPZ22_01455
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	319195	319470	+	WP_144889608.1	WP_144889608.1		polyhydroxyalkanoic acid system family protein			FPZ22_RS01455	276	91	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	319547	320464	+							FPZ22_RS01460	918		old_locus_tag=FPZ22_01460
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	319547	320464	+	WP_168198893.1	WP_168198893.1		restriction endonuclease			FPZ22_RS01460	918	305	
